slug,name,location,starRating,isSuperior,starLabel,hotelType,classificationText,address,roomsCount,roomsLabel,phone,email,emailUrl,specializationTags,certificationTags,accessibilityTags,amenityTags,priceCategory,priceSourceType,priceNightly,priceNightlyChf,sourceCurrency,matchedText,gmName,gmTitle,gmSourceUrl,websiteUrl,mySwitzerlandUrl,detailUrl,externalPriceUrl
"hotel-knobelboden-hotel-und-restaurant","Knobelboden Hotel und Restaurant","Oberterzen","0","false","Swiss Lodge","Swiss Lodge","Classificato come Swiss Lodge da HotellerieSuisse","Chnobelbodenstrasse 1, 8884 Oberterzen","23","Numero di camere/appartamenti **23**","+41817381229","info@knobelboden.ch","mailto:info@knobelboden.ch","Biking | Hiking","","","Biking | Hiking",,"verified-external","261","212.71","USD","View all 6 deals from $261",,,,"http://www.knobelboden.ch/","https://www.myswitzerland.com/it/alloggi/knobelboden-hotel-und-restaurant/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-knobelboden-hotel-und-restaurant","https://www.tripadvisor.com/Hotel_Review-g1974716-d2160072-Reviews-Knobelboden_Hotel_und_Restaurant-Oberterzen_Canton_of_St_Gallen.html"
"hotel-koncept-hotel-loeie","KONCEPT HOTEL Löie","Münsingen",,"false",,,,"Bernstrasse 28, 3110 Münsingen","27","Numero di camere/appartamenti **27**","+41317243111","hallo.loeie@koncepthotels.com","mailto:hallo.loeie@koncepthotels.com","","","","",,"verified-external","154","125.51","USD","View all 4 deals from $154","Unternehmen Kai Engesser","Geschäftsführer","https://www.koncepthotels.com/wp-content/uploads/2023/02/Fairesponsibility_Report_2023_Web.pdf","https://www.koncepthotels.com/","https://www.myswitzerland.com/it/alloggi/koncept-hotel-loeie/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-koncept-hotel-loeie","https://www.tripadvisor.com/Hotel_Review-g2634304-d2622479-Reviews-Koncept_Hotel_Loie-Munsingen_Bern_Mittelland_District_Canton_of_Bern.html"
"hotel-kongresshotel-davos","Kongresshotel Davos","Davos Platz","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Promenade 94, 7270 Davos Platz","80","Numero di camere/appartamenti **80**","+41814171122","info@hotelkongress.ch","mailto:info@hotelkongress.ch","Business | Congresses | Seminars","","Valutazione su Ginto","Business | Congresses | Seminars | Valutazione su Ginto",,"verified-external","168","136.92","USD","## Search over 1,518 hotels from $168",,,,"https://www.hotelkongress.ch/","https://www.myswitzerland.com/it/alloggi/kongresshotel-davos/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kongresshotel-davos","https://www.orbitz.com/Davos-Platz-Hotels.d6049112.Travel-Guide-Hotels"
"hotel-kraeuter-hotel-edelweiss-rigi","Kräuter Hotel Edelweiss Rigi","Rigi Kaltbad","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Staffelhöhenweg 61, 6356 Rigi Kaltbad","18","Numero di camere/appartamenti **18**",,"willkommen@kraeuterhotel.ch","mailto:willkommen@kraeuterhotel.ch","Boutique | Excellent Cuisine","","","Boutique | Excellent Cuisine",,"unclassified",,,,,,,,"https://www.kraeuterhotel.ch/de/","https://www.myswitzerland.com/it/alloggi/kraeuter-hotel-edelweiss-rigi/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kraeuter-hotel-edelweiss-rigi",
"hotel-kreuz-herzogenbuchsee","Kreuz Herzogenbuchsee","Herzogenbuchsee","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Kirchgasse 1, 3360 Herzogenbuchsee","12","Numero di camere/appartamenti **12**","+41625315230","info@kreuz.herzogenbuchsee.ch","mailto:info@kreuz.herzogenbuchsee.ch","Boutique | Historic | Locanda | Seminars","Swisstainable Livello I - committed","","Boutique | Historic | Locanda | Seminars | Swisstainable Livello I - committed",,"verified-external","159","159","CHF","Double room from: CHF 159.00","Kurhaus Bergün. AG","Direktor","https://www.kreuz-herzogenbuchsee.ch/download_file/1397/0","http://kreuz-herzogenbuchsee.ch/","https://www.myswitzerland.com/it/alloggi/kreuz-herzogenbuchsee/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kreuz-herzogenbuchsee","https://www.kreuz-herzogenbuchsee.ch/en/hotel/zimmer-preise"
"hotel-kreuz-kappel","Kreuz Kappel","Kappel SO","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Mittelgäustrasse 20, 4616 Kappel SO","44","Numero di camere/appartamenti **44**","+41622160316","hotel@kreuz.kappel.ch","mailto:hotel@kreuz.kappel.ch","","","","",,"verified-external","156","156","CHF","Your Swiss ... Kappel SO Kreuz Kappel 3 Stars. Find out more about: Kreuz Kappel ... Hotel Sternen 3 Stars. 1 Night, Price per double room. from CHF 156.",,,,"https://www.kreuz-kappel.ch/","https://www.myswitzerland.com/it/alloggi/kreuz-kappel/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kreuz-kappel","https://www.myswitzerland.com/en/accommodations/hotel-search/-/region-aargau-argowia/?p=2"
"hotel-krone-huttwil","Krone Huttwil","Huttwil",,"false",,,,"Bahnhofstrasse 14, 4950 Huttwil","11","Numero di camere/appartamenti **11**","+41625620844","info@krone.huttwil.ch","mailto:info@krone.huttwil.ch","","","","",,"verified-external","195","158.92","USD","View more options from $195",,,,"https://www.krone-huttwil.ch/",,"https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-krone-huttwil","https://www.google.com/travel/hotels/entity/CgoI3J_4i9jXzpFpEAE"
"hotel-krone-regensberg","Krone Regensberg","Regensberg","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Oberburg 1, 8158 Regensberg","9","Numero di camere/appartamenti **9**","+41448552020","krone@kroneregensberg.com","mailto:krone@kroneregensberg.com","Boutique","","","Boutique",,"verified-external","340","277.1","USD","[Hostels in Andermatt](https://www.momondo.com/hotels/hostels-in-andermatt-40680.ksp) from $340",,,,"https://www.kroneregensberg.com/","https://www.myswitzerland.com/it/alloggi/relais-chateaux-hotel-restaurant-krone-regensberg/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-krone-regensberg","https://www.momondo.com/hotels/regensberg/Hotel-Krone-Regensberg.mhd2843616.ksp"
"hotel-krone-saeumerei-am-inn","Krone - Säumerei am Inn","La Punt-Chamues-ch","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Via Cumünela 2, 7522 La Punt-Chamues-ch","17","Numero di camere/appartamenti **17**","+41818541269","info@krone.lapunt.ch","mailto:info@krone.lapunt.ch","Design | Excellent Cuisine | Hiking | Snowsports","","","Design | Excellent Cuisine | Hiking | Snowsports",,"verified-external","322","262.43","USD","View all 5 deals from $322",,,,"https://www.krone-lapunt.ch/","https://www.myswitzerland.com/it/alloggi/hotel-gasthaus-krone/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-krone-saeumerei-am-inn","https://www.tripadvisor.com/Hotel_Review-g1915616-d1884320-Reviews-Krone_Saumerei_am_Inn-La_Punt_Chamues_ch_Canton_of_Graubunden_Swiss_Alps.html"
"hotel-kulm-hotel-st-moritz","Kulm Hotel St. Moritz","St. Moritz","5","true","albergo 5 stelle Superior","Hotel","Classificato come albergo 5 stelle Superior da HotellerieSuisse","Via Veglia 18, 7500 St. Moritz","150","Numero di camere/appartamenti **150**","+41818368000","info@kulm.com","mailto:info@kulm.com","Biking | Congresses | Excellent Cuisine | Family & More | Golf | Hiking | Seminars | Snowsports | Wellness & Spa","Swisstainable Livello III - leading","","Biking | Congresses | Excellent Cuisine | Family & More | Golf | Hiking | Seminars | Snowsports | Swisstainable Livello III - leading | Wellness & Spa","Luxury","fallback-star-rating",,,,,"Jenny Hunkeler","General Manager","https://kulm.com/journal/","https://www.kulm.com/","https://www.myswitzerland.com/it/alloggi/kulm-hotel-st-moritz/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kulm-hotel-st-moritz",
"hotel-kurhaus-berguen","Kurhaus Bergün","Bergün/Bravuogn",,"false",,,,"Veja Grusaida 9, 7482 Bergün/Bravuogn","68","Numero di camere/appartamenti **68**","+41814072222","info@kurhausberguen.ch","mailto:info@kurhausberguen.ch","","Swisstainable Livello II - engaged | TOP formazione aziendale livello 1","Valutazione su Ginto","Swisstainable Livello II - engaged | TOP formazione aziendale livello 1 | Valutazione su Ginto",,"verified-external","195","158.92","USD","From **$195**","Christof Steiner","Direktor","https://kurhausberguen.ch/wp-content/uploads/2020/04/Crowdfunding_Flyer.pdf","http://www.kurhausberguen.ch/","https://www.myswitzerland.com/it/alloggi/kurhaus-berguen/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kurhaus-berguen","https://en.planetofhotels.com/switzerland/bergun/kurhaus-bergun"
"hotel-kurhaus-cademario-hotel-spa","Kurhaus Cademario Hotel & Spa","Cademario","4","true","albergo 4 stelle Superior","Hotel","Classificato come albergo 4 stelle Superior da HotellerieSuisse","Via Kurhaus 12, 6936 Cademario","82","Numero di camere/appartamenti **82**","+41916105111","info@kurhauscademario.com","mailto:info@kurhauscademario.com","Biking | Hiking | Seminars | Wellness & Spa","","Valutazione su Ginto","Biking | Hiking | Seminars | Valutazione su Ginto | Wellness & Spa",,"verified-external","209","170.33","USD","View all 10 deals from $209",,,,"https://www.kurhauscademario.com/","https://www.myswitzerland.com/it/alloggi/kurhaus-cademario-hotel-spas/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kurhaus-cademario-hotel-spa","https://www.tripadvisor.ca/Hotel_Review-g1130043-d490927-Reviews-Kurhaus_Cademario_Hotel_Spa-Cademario_Canton_of_Ticino_Swiss_Alps.html"
"hotel-kurhaus-lenzerheide","Kurhaus Lenzerheide","Lenzerheide/Lai","0","false","Swiss Lodge","Swiss Lodge","Classificato come Swiss Lodge da HotellerieSuisse","Voa Principala 40, 7078 Lenzerheide/Lai","67","Numero di camere/appartamenti **67**",,"office@kurhaus.com","mailto:office@kurhaus.com","Biking | Hiking","Swisstainable Livello I - committed","","Biking | Hiking | Swisstainable Livello I - committed",,"verified-external","193","157.29","USD","As of Mar 9, 2026, prices found for a 1-night stay for 2 adults at Kurhaus Lenzerheide on Mar 31, 2026 start from $193, including taxes and fees. This price is ...",,,,"https://www.kurhaus.com/","https://www.myswitzerland.com/it/alloggi/hotel-kurhaus-1/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kurhaus-lenzerheide","https://www.expedia.com/Vaz-Obervaz-Hotels-Kurhaus-Lenzerheide.h991322.Hotel-Information"
"hotel-kurhotel-im-park","Kurhotel Im Park","Schinznach Bad","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Badstrasse 50, 5116 Schinznach Bad","32","Numero di camere/appartamenti **32**","+41564637777","info@bs.ag.ch","mailto:info@bs.ag.ch","Kurhaus | Medical Wellness & Spa","","Valutazione su Ginto","Kurhaus | Medical Wellness & Spa | Valutazione su Ginto","Premium","verified-external","431","351.26","USD","View all 5 deals from $431",,,,"https://www.bad-schinznach.ch/","https://www.myswitzerland.com/it/alloggi/kurhotel-im-park/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kurhotel-im-park","https://www.tripadvisor.com/Hotel_Review-g2693255-d2640027-Reviews-Kurhotel_Im_Park-Schinznach_Bad_Canton_of_Aargau.html"
"hotel-kurve-apartments-lounge","KURVE Apartments & Lounge","Adelboden","4","false","Serviced Apartments 4 stelle","Serviced Apartments","Classificato come Serviced Apartments 4 stelle da HotellerieSuisse","Landstrasse 13, 3715 Adelboden","38","Numero di camere/appartamenti **38**","+41335344721","info@kurve.adelboden.ch","mailto:info@kurve.adelboden.ch","Biking | Snowsports","","","Biking | Snowsports","Premium","verified-external","405","330.07","USD","View all 4 deals from $405",,,,"https://www.kurve-adelboden.ch/","https://www.myswitzerland.com/it/alloggi/kurve-apartments-lounge/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-kurve-apartments-lounge","https://www.tripadvisor.ca/Hotel_Review-g198862-d33350144-Reviews-Kurve_Apartments_Lounge-Adelboden_Bernese_Oberland_Canton_of_Bern.html"
"hotel-la-belle-vue-boutique-hotel-cafe","la belle vue, Boutique Hotel & Café","Spiez","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Seestrasse 36, 3700 Spiez","18","Numero di camere/appartamenti **18**","+41336548464","hotel@labellevuespiez.ch","mailto:hotel@labellevuespiez.ch","","","","","Premium","verified-external","332","388.44","GBP","If you gross our rate up then it works out at £332 per night (and the hotel confirm that figure, viz. CHF 1,843 in total), which even by Swiss standards would be excessive. All the evidence however suggests that that is NOT the case and the standard high season rate for the room in question is c.£270 per night - and indeed the hotel finally confirmed that this is broadly right too - in which case we’ve only been given half the reduction we were promised.",,,,"https://www.labellevuespiez.ch/","https://www.myswitzerland.com/it/alloggi/la-belle-vue-boutique-hotel-cafe/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-belle-vue-boutique-hotel-cafe","https://www.tripadvisor.ca/Hotel_Review-g580339-d1014588-Reviews-La_Belle_Vue_Boutique_Hotel_Cafe-Spiez_Canton_of_Bern.html"
"hotel-la-cabanotel","La cabanotel","La Forclaz",,"false",,,,"Route de Saleu 1, 1985 La Forclaz",,,"+41796865004","info@cabanotel.ch","mailto:info@cabanotel.ch","","","","","Luxury","verified-external","1779.84","1450.57","USD","From $1,779.84 per night",,,,"https://anakolodge.ch/a-propos/acces/",,"https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-cabanotel","https://www.booking.com/city/ch/hauderes.html"
"hotel-la-couronne-hotel-restaurant","La Couronne Hotel Restaurant","Solothurn","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Hauptgasse 64, 4500 Solothurn","37","Numero di camere/appartamenti **37**","+41326251010","info@lacouronne.solothurn.ch","mailto:info@lacouronne.solothurn.ch","Boutique | Excellent Cuisine | Historic","Swisstainable Livello I - committed | TOP formazione aziendale livello 2","Valutazione su Ginto","Boutique | Excellent Cuisine | Historic | Swisstainable Livello I - committed | TOP formazione aziendale livello 2 | Valutazione su Ginto",,"verified-external","203","165.44","USD","View all 9 deals from $203",,,,"https://www.lacouronne-solothurn.ch/","https://www.myswitzerland.com/it/alloggi/la-couronne-hotel-restaurant/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-couronne-hotel-restaurant","https://www.tripadvisor.com/Hotel_Review-g188076-d229944-Reviews-La_Couronne_Hotel-Soleure.html"
"hotel-la-couronne-hotel-spa","la couronne | Hotel & Spa","Zermatt","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Kirchstrasse 17, 3920 Zermatt","43","Numero di camere/appartamenti **43**","+41279662300","info@hotel.couronne.ch","mailto:info@hotel.couronne.ch","Biking | Hiking | Snowsports | Wellness","Swisstainable Livello I - committed","","Biking | Hiking | Snowsports | Swisstainable Livello I - committed | Wellness","Premium","fallback-star-rating",,,,,,,,"https://www.hotel-couronne.ch/","https://www.myswitzerland.com/it/alloggi/hotel-la-couronne/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-couronne-hotel-spa",
"hotel-la-cremaillere","La Crémaillère","Gryon","0","false","Swiss Lodge","Swiss Lodge","Classificato come Swiss Lodge da HotellerieSuisse","Route de Solalex 2, 1882 Gryon","4","Numero di camere/appartamenti **4**",,"la.cremaillere@bluewin.ch","mailto:la.cremaillere@bluewin.ch","","","","","Premium","verified-external","415","338.22","USD","View all deals from $415",,,,"https://www.lacremaillerehotel.com/",,"https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-cremaillere","https://www.tripadvisor.com/ShowUserReviews-g667655-d286362-r287735120-Chalet_Martin-Gryon_Canton_of_Vaud.html"
"hotel-la-longeraie","La Longeraie","Morges","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Route de La Longeraie 14, 1110 Morges","45","Numero di camere/appartamenti **45**","+41218046400","hotel@lalongeraie.ch","mailto:hotel@lalongeraie.ch","Business | Seminars","","Valutazione su Ginto","Business | Seminars | Valutazione su Ginto",,"verified-external","179","145.88","USD","View all 5 deals from $179",,,,"http://www.lalongeraie.ch/","https://www.myswitzerland.com/it/alloggi/hotel-and-congress-centre-la-longeraie/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-la-longeraie","https://www.tripadvisor.com/Hotel_Review-g198828-d291867-Reviews-Hotel_La_Longeraie-Morges_Canton_of_Vaud.html"
