hotel_slug,role,replication,ps_guest_sentiment,ps_competitive_positioning,ps_guest_segmentation,ps_ai_discovery,ps_multilingual_content,ps_data_to_actions,ps_small_team_operations,top_justifiers,budget_bucket,proof_metric,price_1000,price_2000,price_3000,price_4000,price_5000,price_7500,resistance_threshold,resistance_main,realistic_price_band,replacement_anchors,deal_killer,deal_killer_canonical,proof_ranking,buy_likelihood_3000,buy_likelihood_5000
hotel-oberwaid-das-hotel-die-klinik,gm_owner,,4,4,5,3,3,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue (or direct booking share),4,4,3,2,1,1,4000,budget constraints for a small (36-room) property,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No Swiss/GDPR-compliant data hosting and/or inability to securely integrate with our booking engine/PMS (given medical guest data sensitivity).,No PMS/CRM integration,60_day_pilot | gdpr_swiss_hosting | pms_crm_integration | reference_switzerland | live_dashboard_demo,,
hotel-oberwaid-das-hotel-die-klinik,gm_owner,,4,3,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct booking revenue (CHF),5,4,3,2,1,1,3000,Limited discretionary budget for a 36-room independent luxury wellness property,1000_2000,manual_management_time | agency_spend | junior_marketing_hire,No Swiss/GDPR-compliant data hosting and inability to guarantee strict data privacy (critical given our medical/wellness clinic positioning).,No GDPR / Swiss data hosting,gdpr_swiss_hosting | reference_luxury | reference_switzerland | 60_day_pilot | pms_crm_integration,,
hotel-oberwaid-das-hotel-die-klinik,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | stronger_review_intelligence | better_compset_intelligence,commercial_revenue,increase in direct booking revenue (rooms),5,4,3,2,1,1,4000,annual/ongoing cost exceeds small property's discretionary budget,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No GDPR-compliant Swiss hosting and inability to integrate with our PMS/embedded booking engine,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | roi_calculator | pms_crm_integration,,
hotel-oberwaid-das-hotel-die-klinik,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,commercial_revenue,increase in direct bookings / direct booking revenue,5,4,3,2,2,1,3000,budgetary constraints for a 36-room niche wellness/clinic property,1000_2000,manual_management_time | review_reputation_tooling | compset_revenue_tooling,Insufficient data privacy / non‑Swiss hosting or inability to guarantee separation of sensitive clinic-related data,No GDPR / Swiss data hosting,gdpr_swiss_hosting | reference_switzerland | reference_luxury | 60_day_pilot | pms_crm_integration,,
hotel-oberwaid-das-hotel-die-klinik,commercial_marketing,,4,3,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,marketing_software,increase in direct bookings (website conversion rate / direct booking revenue),4,3,3,2,2,1,3000,"limited marketing / SaaS budget for a 36-room, niche wellness property",1000_2000,manual_management_time | agency_spend | review_reputation_tooling | fragmented_crm_content,"No reliable PMS/booking-engine integration (inability to pull live booking and rate data) — without this the platform cannot produce credible, actionable commercial decisions.",No PMS/CRM integration,60_day_pilot | reference_switzerland | pms_crm_integration | reference_luxury | live_dashboard_demo,,
hotel-park-hotel-am-rhein,gm_owner,,4,3,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue (or direct bookings %) from website,5,3,2,1,1,1,3000,cost is too high relative to property size and revenue,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,Inability to demonstrate measurable direct-booking uplift (revenue or conversion) within an agreed short timeframe,Cannot prove attribution / ROI,60_day_pilot | roi_calculator | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting,,
hotel-park-hotel-am-rhein,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue (or direct booking share),4,3,2,1,1,1,2000,monthly cost exceeds small property budget and perceived ROI uncertainty,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No demonstrable, measurable improvement in direct bookings or inability to integrate cleanly with our booking/PMS workflow",No PMS/CRM integration,60_day_pilot | live_dashboard_demo | pms_crm_integration | roi_calculator | reference_switzerland,,
hotel-park-hotel-am-rhein,gm_owner,,4,3,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_bookings_share,4,3,2,1,1,1,3000,"Budget too high for a small, 36-room premium wellness hotel without guaranteed ROI",1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No credible, measurable improvement in direct bookings (or inability to integrate with our booking/PMS to measure it) within the agreed proof period.",No PMS/CRM integration,90_day_pilot | reference_switzerland | pms_crm_integration | roi_calculator | gdpr_swiss_hosting,,
hotel-park-hotel-am-rhein,commercial_marketing,,4,4,4,3,3,5,5,better_compset_intelligence | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,increase in direct bookings / direct channel revenue (online conversion),4,4,3,2,2,1,3000,Cost relative to small hotel size and tight marketing budget,1000_2000,manual_management_time | review_reputation_tooling | fragmented_crm_content,"No clear, measurable ROI within a short proof window (60–90 days) or inability to integrate with our PMS/booking engine",No PMS/CRM integration,60_day_pilot | pms_crm_integration | roi_calculator | reference_switzerland | live_dashboard_demo,,
hotel-park-hotel-am-rhein,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,marketing_software,direct booking revenue (absolute CHF or % of total room revenue),4,3,2,1,1,1,3000,budget constraints for a small (36-room) premium property,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,no credible short-term ROI (no evidence that direct bookings will increase within 2–3 months),Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | live_dashboard_demo | roi_calculator | pms_crm_integration,,
hotel-park-hotel-am-rhein,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | more_direct_bookings,marketing_software,increase in direct bookings / direct booking revenue,4,3,3,2,2,1,3000,limited marketing budget for a small (36-room) independent hotel,1000_2000,manual_management_time | review_reputation_tooling | agency_spend,No measurable uplift in direct bookings or direct booking revenue within the agreed proof window,Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | live_dashboard_demo | pms_crm_integration | roi_calculator,,
hotel-park-hotel-principe,gm_owner,,4,3,3,2,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,gm_discretionary,increase_in_direct_bookings_revenue,4,4,3,2,2,1,4000,hotel budget constraints for ongoing SaaS spend at this scale,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No measurable uplift in direct bookings/conversion within the agreed proof period (i.e., claims without clear tracked impact).",Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-park-hotel-principe,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,marketing_software,increase in direct room bookings / direct booking revenue,4,3,2,2,1,1,3000,Too expensive for a 42-room premium property given current marketing budget,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable PMS/booking-engine integration or inability to access booking and review data (plus lack of Swiss/GDPR-compliant hosting).,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | pms_crm_integration | gdpr_swiss_hosting | reference_switzerland,,
hotel-park-hotel-principe,gm_owner,,4,4,4,3,4,4,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,gm_discretionary,direct_booking_revenue,5,4,3,2,1,1,3000,Limited annual marketing/discretionary budget for a 42-room property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No measurable short pilot with defined KPIs and a performance-based exit or downgrade option (i.e., long lock-in with no guarantees)",Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | roi_calculator,,
hotel-park-hotel-principe,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,increase in direct booking revenue,4,3,3,2,1,1,3000,budget constraints for a 42-room premium property,1000_2000,manual_management_time | fragmented_crm_content | agency_spend,No reliable integration with our PMS/booking engine (no live data) — without that live data I would not buy,No PMS/CRM integration,90_day_pilot | reference_switzerland | pms_crm_integration | white_glove_onboarding | roi_calculator,,
hotel-park-hotel-principe,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,marketing_software,increase in direct bookings (room nights) / direct booking conversion rate,4,4,3,2,1,1,4000,budget constraints for a 42-room independent property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | junior_marketing_hire,No measurable uplift in direct bookings or conversion within the agreed proof period (or inability to integrate with our PMS/booking data).,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-park-hotel-principe,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,increase in direct booking revenue,5,4,3,2,1,1,3000,budget constraints for a 42-room premium hotel,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No reliable integration with our booking engine / PMS (so we cannot measure direct bookings or push actions),No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-park-hotel-zug,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,Direct booking revenue (CHF and % of total room revenue),5,5,4,3,2,1,4000,"Budget vs demonstrable short-term ROI — hard to justify large recurring spend without clear, fast uplift.",1000_2000,manual_management_time | review_reputation_tooling | agency_spend,No reliable PMS/CRS integration (inability to access bookings/rate data) or weak data privacy assurances (no Swiss/GDPR-compliant hosting).,No PMS/CRM integration,pms_crm_integration | 60_day_pilot | reference_switzerland | roi_calculator | gdpr_swiss_hosting,,
hotel-park-hotel-zug,gm_owner,,4,5,4,3,4,5,4,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,direct_bookings_revenue (or direct_booking_conversion_rate),4,5,4,3,2,1,5000,budgetary constraints and need to prioritise direct revenue investments,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | compset_revenue_tooling,"No measurable improvement in direct bookings or conversion within the agreed proof period (i.e., failure to demonstrate revenue impact).",Cannot prove attribution / ROI,90_day_pilot | pms_crm_integration | reference_switzerland | gdpr_swiss_hosting | live_dashboard_demo,,
hotel-park-hotel-zug,gm_owner,,5,5,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,commercial_revenue,direct_bookings_revenue,5,4,3,2,1,1,4000,budget constraints for ongoing SaaS spend,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings (or clear path to it) within an agreed trial period,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-park-hotel-zug,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,Direct booking revenue (gross),4,5,4,3,2,1,4000,Unclear ROI relative to recurring cost,2000_3000,agency_spend | manual_management_time | review_reputation_tooling | compset_revenue_tooling,No integration with our PMS/CRS or inability to access booking-level data for attribution.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | roi_calculator | reference_switzerland | live_dashboard_demo,,
